"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
4.77533426167519e-06,-0.394513269306697,0.233,0.322,0.163206599061273,"DLEU1","Pvalb"
4.77716354674151e-06,-0.932130068591086,0.116,0.185,0.163269118536984,"RHOXF1-AS1","Pvalb"
4.77957075439033e-06,-0.439809228587541,0.339,0.427,0.163351389672798,"CYP4X1","Pvalb"
4.82350196905353e-06,-0.458272571182755,0.327,0.42,0.164852826796343,"ANKFN1","Pvalb"
4.82662674973541e-06,-0.3334595459763,0.605,0.684,0.164959622425707,"COPA","Pvalb"
4.84380962417034e-06,-0.383114501922923,0.409,0.504,0.16554688152527,"GOLT1B","Pvalb"
4.86516662078609e-06,-0.338863629486819,0.192,0.277,0.166276799598606,"RPS6","Pvalb"
5.0190389831746e-06,-0.750725238121708,0.08,0.143,0.171535695327958,"FNDC4","Pvalb"
5.03738190089691e-06,-0.298503231804375,0.522,0.616,0.172162601226954,"ATP8B2","Pvalb"
5.1017779435441e-06,-0.299874928136999,0.247,0.341,0.174363464776507,"GALT","Pvalb"
5.24133704558874e-06,-0.302512619609657,0.584,0.665,0.179133176207086,"SEC62","Pvalb"
5.30908014736426e-06,-0.94442091320377,0.048,0.101,0.181448432196468,"AC015853.3","Pvalb"
5.4305429087073e-06,-0.373093574740719,0.569,0.651,0.185599664990889,"MFSD4B","Pvalb"
5.43488512936384e-06,-0.373085260467813,0.452,0.536,0.185748069066268,"SGCD","Pvalb"
5.45095866035627e-06,-0.724436014374489,0.111,0.182,0.186297414134996,"ZNF436-AS1","Pvalb"
5.47662269620585e-06,-0.365593852156659,0.293,0.39,0.187174533888227,"PSMA3","Pvalb"
5.56112763512083e-06,-0.262702528001239,0.475,0.575,0.190062659185525,"SPIN3","Pvalb"
5.65335527175411e-06,-0.427068695077438,0.41,0.496,0.19321472312274,"CHURC1","Pvalb"
5.65456268679998e-06,-0.617210687939904,0.21,0.296,0.193255988946763,"NMRAL1","Pvalb"
5.96832543873996e-06,-0.883390599621008,0.136,0.21,0.203979458519816,"AC002463.1","Pvalb"
6.00258352306518e-06,-0.630808440647682,0.171,0.251,0.205150297067799,"RPL23","Pvalb"
6.02556858836937e-06,-0.583731668293502,0.18,0.261,0.2059358576447,"RPS26","Pvalb"
6.04729166951641e-06,-0.33044411263498,0.141,0.219,0.206678287389062,"RPS12","Pvalb"
6.12351008623359e-06,-0.628582440991755,0.1,0.165,0.209283204217205,"CELF2-AS2","Pvalb"
6.24511472715457e-06,-0.738756765440102,0.155,0.229,0.213439286029962,"MYCBP","Pvalb"
6.27063082598762e-06,-0.385123066982521,0.532,0.627,0.214311349739779,"EIF4A2","Pvalb"
6.27154269577339e-06,-0.466381431195792,0.216,0.298,0.214342514713447,"AP000787.1","Pvalb"
6.3637016822235e-06,0.369208111626922,0.737,0.714,0.217492232393353,"AC008105.3","Pvalb"
6.38918999376038e-06,-0.811267779031906,0.166,0.241,0.218363346416748,"PAXBP1-AS1","Pvalb"
6.45572631855631e-06,-0.344672123395787,0.295,0.393,0.220637358389299,"LRPAP1","Pvalb"
6.5463707956755e-06,-0.641116936083844,0.252,0.336,0.223735314683802,"TMA7","Pvalb"
6.71144312829733e-06,-0.269115441000504,0.503,0.599,0.229376991795818,"CAPZA1","Pvalb"
6.76435405481088e-06,-0.687969181591259,0.121,0.192,0.231185328531272,"CSTB","Pvalb"
6.86019326031386e-06,-0.281057834777413,0.702,0.779,0.234460825057747,"TENT2","Pvalb"
6.86429056903952e-06,-0.478671390910923,0.245,0.326,0.234600858778064,"USP44","Pvalb"
6.91607110742527e-06,0.613003892630705,0.517,0.421,0.236370562238473,"AL627171.2","Pvalb"
6.92393554105188e-06,0.313571323605697,0.83,0.813,0.23663934498653,"GTF2IRD1","Pvalb"
6.97790312064461e-06,0.437610318520277,0.741,0.686,0.238483794954271,"CERS4","Pvalb"
6.98027216276771e-06,-0.34506279238755,0.41,0.505,0.238564761706912,"RAB5A","Pvalb"
6.992874057359e-06,-0.250591299835903,0.618,0.702,0.238995456658359,"CEP57","Pvalb"
7.00024133689019e-06,-0.504934383491179,0.291,0.381,0.239247248170896,"SNRPF","Pvalb"
7.03089287210119e-06,-0.316290590226123,0.479,0.577,0.240294825689802,"BBS7","Pvalb"
7.10694954065252e-06,-0.748303093090579,0.082,0.145,0.242894214450881,"AC006387.1","Pvalb"
7.14529864604032e-06,-0.296376570519479,0.615,0.708,0.24420487182572,"PPP2R3A","Pvalb"
7.35091860564856e-06,-0.343463480921409,0.412,0.509,0.251232345185251,"TXNDC15","Pvalb"
7.37809760668556e-06,-0.414370099147614,0.342,0.437,0.252161241903692,"ALKBH8","Pvalb"
7.41933672441326e-06,-0.58468094558993,0.198,0.28,0.253570671230272,"VAMP7","Pvalb"
7.43155625601897e-06,-0.45305321180041,0.354,0.441,0.25398829816196,"HFM1","Pvalb"
7.48377094254017e-06,-0.282366233339412,0.457,0.541,0.255772839503195,"MFSD8","Pvalb"
7.82233127302381e-06,0.420352602358809,0.541,0.472,0.267343815918135,"LRRC37A2","Pvalb"
7.95231979385457e-06,-0.697154545252682,0.131,0.202,0.271786433594568,"C3orf67","Pvalb"
8.05944161577811e-06,-0.670932793255963,0.163,0.238,0.275447536102448,"TRAF3IP2","Pvalb"
8.25360914560372e-06,-1.58869290161544,0.054,0.107,0.282083599769298,"AC005699.1","Pvalb"
8.45543556837002e-06,-1.15317631949511,0.054,0.107,0.288981421420182,"AC010168.1","Pvalb"
8.52772368204343e-06,-0.382186926584648,0.153,0.231,0.291452012281198,"CXorf56","Pvalb"
8.63419071322233e-06,-0.426817239641321,0.282,0.368,0.2950907360058,"TCEAL2","Pvalb"
8.69605426725095e-06,-0.795994994367203,0.095,0.16,0.297205046691836,"AP002762.2","Pvalb"
8.79908248154972e-06,-0.975922763874367,0.106,0.173,0.300726241971925,"MIR181A2HG","Pvalb"
9.10922353502672e-06,-0.470828578581087,0.303,0.393,0.311325932756608,"OTUD6B-AS1","Pvalb"
9.12815681822088e-06,-0.77850388969311,0.083,0.145,0.311973015576335,"AC104335.1","Pvalb"
9.16753720665175e-06,-0.251122353547227,0.611,0.719,0.313318919111737,"XPO6","Pvalb"
9.30045135794386e-06,-0.256384016203418,0.679,0.749,0.317861526060447,"CALM2","Pvalb"
9.39652777783429e-06,0.305800616131338,0.722,0.696,0.321145129863043,"BNIP3L","Pvalb"
9.39774925361843e-06,-0.411595563128329,0.282,0.373,0.321186876240917,"CYCS","Pvalb"
9.51118334462089e-06,-0.516390764023595,0.182,0.263,0.325063713169108,"PIGC","Pvalb"
9.6716870804333e-06,-0.86732705710109,0.095,0.159,0.330549249347969,"AC008708.2","Pvalb"
9.73350176426799e-06,-0.532601845636298,0.215,0.3,0.332661889797387,"NAA20","Pvalb"
9.95463198082922e-06,-0.45897513899913,0.17,0.25,0.3402194572088,"AL354740.1","Pvalb"
9.99172385803288e-06,-0.39232205133061,0.09,0.152,0.34148714629599,"AL031293.1","Pvalb"
1.00264337466047e-05,-0.566266637356295,0.103,0.17,0.342673426157707,"AL513164.1","Pvalb"
1.00884321178264e-05,-0.772769872400556,0.097,0.162,0.344792344490952,"LINC02250","Pvalb"
1.05746023867969e-05,-0.374309387373385,0.311,0.404,0.361408185773558,"DDX18","Pvalb"
1.07487630564304e-05,-1.09047047018786,0.062,0.117,0.367360474979623,"GSTP1","Pvalb"
1.07817505936646e-05,-0.439108266699935,0.32,0.407,0.368487890039676,"HMGXB3","Pvalb"
1.08080952630878e-05,-0.334009448357371,0.474,0.567,0.369388271806552,"MRPS25","Pvalb"
1.08318247767286e-05,-0.469839338100346,0.216,0.305,0.370199275394255,"KDM5D","Pvalb"
1.09433324954855e-05,-0.321691805782292,0.605,0.697,0.374010274698207,"ALCAM","Pvalb"
1.1026620784875e-05,-0.322449218337375,0.173,0.253,0.376856818564673,"AC006994.2","Pvalb"
1.11598236407068e-05,-0.35565297645889,0.328,0.421,0.381409292568436,"SYCP2L","Pvalb"
1.14506851485849e-05,-0.304134517416691,0.426,0.522,0.391350066323186,"CAMLG","Pvalb"
1.15194298937961e-05,-0.444801597982048,0.226,0.311,0.393699555480269,"AP001528.1","Pvalb"
1.1536878499311e-05,0.380727809207577,0.719,0.709,0.394295896470953,"SEM1","Pvalb"
1.17780099705806e-05,-0.597789253786633,0.143,0.215,0.402537046764534,"CYP4A22-AS1","Pvalb"
1.18231089679639e-05,-0.414348117872709,0.327,0.416,0.404078395198103,"AC115622.1","Pvalb"
1.19508224160557e-05,-0.61224569927808,0.234,0.32,0.408443257713535,"PFN2","Pvalb"
1.19590804703363e-05,-0.426938402047823,0.433,0.525,0.408725493234683,"SLC30A7","Pvalb"
1.23407104427652e-05,-0.884842262218465,0.123,0.191,0.421768460802388,"AC104781.2","Pvalb"
1.26468397586763e-05,-0.326406683814982,0.29,0.383,0.43223104243228,"ACOX1","Pvalb"
1.28693412132555e-05,-0.324008705920907,0.207,0.291,0.439835474645433,"PI4K2A","Pvalb"
1.29653839700548e-05,-1.30390150586879,0.079,0.137,0.443117927944564,"LSAMP-AS1","Pvalb"
1.3071549810358e-05,-0.584487330944411,0.161,0.238,0.446746357868606,"AC108169.1","Pvalb"
1.32187995335315e-05,-0.371220038558838,0.323,0.42,0.451778911657506,"ARMCX3","Pvalb"
1.32625443895889e-05,-0.394302835476551,0.342,0.429,0.453273979602981,"RASSF8-AS1","Pvalb"
1.32788275563092e-05,-0.452917139305387,0.346,0.425,0.45383048939198,"APH1B","Pvalb"
1.3702369369352e-05,-0.516929755625805,0.238,0.326,0.468305877936344,"LYRM9","Pvalb"
1.38491835185803e-05,-0.251243223274335,0.735,0.8,0.473323545114517,"OCIAD1","Pvalb"
1.42644508991123e-05,-0.340589938447645,0.485,0.58,0.487516138378961,"NDUFB8","Pvalb"
1.43011877072518e-05,-0.653539810758421,0.148,0.219,0.488771692270745,"TMLHE-AS1","Pvalb"
1.44430798296862e-05,-0.805979926009949,0.078,0.137,0.493621139339187,"AL353660.1","Pvalb"
1.44538901763495e-05,-0.309753613123377,0.614,0.694,0.493990604557097,"UBE2E1","Pvalb"
1.46390645977695e-05,-0.290005012697599,0.393,0.493,0.500319310757969,"KCNH3","Pvalb"
1.46754701161736e-05,0.250155374347247,0.857,0.841,0.501563542160466,"MRTFA","Pvalb"
1.47236596799972e-05,-0.752434718629868,0.081,0.142,0.503210516883266,"RIN3","Pvalb"
1.49116988123177e-05,-0.82026590780321,0.054,0.105,0.509637130308581,"AC097537.1","Pvalb"
1.49635794568413e-05,-0.771878438608832,0.115,0.182,0.511410255096467,"SELENOM","Pvalb"
1.52239703895888e-05,-0.427975423647644,0.457,0.555,0.520309636004977,"IFNGR2","Pvalb"
1.52347667689034e-05,-0.464048929906816,0.2,0.28,0.520678623860812,"MDH2","Pvalb"
1.52415356832544e-05,-0.338560121428509,0.353,0.444,0.520909965046584,"PSMD5","Pvalb"
1.53956990290883e-05,-1.2252849047727,0.063,0.117,0.52617880571715,"FAM222A-AS1","Pvalb"
1.56779534717027e-05,-0.407713938818849,0.274,0.363,0.535825415802383,"PCBD2","Pvalb"
1.59171731166094e-05,-0.465467780171088,0.251,0.338,0.54400122560636,"IFT27","Pvalb"
1.60295723738669e-05,-0.720542947713884,0.133,0.204,0.547842695021648,"ZNF428","Pvalb"
1.6493375002521e-05,-0.34275668008905,0.311,0.398,0.56369407746116,"COPS7B","Pvalb"
1.67819159439576e-05,-0.560935633334494,0.244,0.329,0.57355554121664,"TMBIM4","Pvalb"
1.68420863995203e-05,-0.354097891466616,0.135,0.209,0.575611986876406,"AC068888.1","Pvalb"
1.68665524013321e-05,-0.362982984826122,0.268,0.362,0.576448161420326,"C2orf72","Pvalb"
1.70853118388624e-05,-0.780356545223139,0.079,0.138,0.583924702716799,"AC015961.2","Pvalb"
1.70973355348702e-05,-0.297632433757838,0.5,0.592,0.58433563657526,"CFAP36","Pvalb"
1.71929871341817e-05,0.453276050441733,0.628,0.586,0.587604721284928,"WARS2-AS1","Pvalb"
1.73100195344959e-05,-0.6756850568642,0.123,0.192,0.591604537630467,"SLC3A1","Pvalb"
1.7433720628718e-05,-0.724935602328818,0.105,0.168,0.595832269927694,"KCNMA1-AS1","Pvalb"
1.74823440770632e-05,0.269979253435882,0.806,0.759,0.59749407352179,"CASTOR3","Pvalb"
1.75398824167295e-05,-0.271453530009797,0.656,0.752,0.599460561356562,"VPS41","Pvalb"
1.77372136260353e-05,-0.354528162925052,0.163,0.241,0.606204750097008,"AL157829.1","Pvalb"
1.77440223176706e-05,-0.276268554588116,0.663,0.728,0.606437450751029,"MDH1","Pvalb"
1.77734391733926e-05,-0.665802564373116,0.152,0.226,0.607442830629038,"COMMD9","Pvalb"
1.78382969667715e-05,-0.285885565048443,0.496,0.58,0.609659475433349,"SEC31B","Pvalb"
1.78629071291224e-05,-0.315316848331814,0.637,0.715,0.610500576952015,"ZRANB3","Pvalb"
1.78634989189008e-05,-1.10650870404378,0.063,0.116,0.610520802551274,"AC026202.2","Pvalb"
1.78871613406713e-05,-0.585201256534642,0.262,0.342,0.611329513140122,"THAP2","Pvalb"
1.7935780714235e-05,-0.535468998400265,0.163,0.236,0.612991177470411,"H2AFZ","Pvalb"
1.83343234954589e-05,-0.565329476573848,0.252,0.336,0.626612174104298,"RPSA","Pvalb"
1.85237631991452e-05,-0.574507001962523,0.184,0.258,0.633086654857186,"RPS4X","Pvalb"
1.85275884475566e-05,-0.541647834109315,0.17,0.246,0.633217390372144,"ANKRD55","Pvalb"
1.85594025354289e-05,-0.406180308750967,0.544,0.628,0.634304700453353,"FTH1","Pvalb"
1.86341709898453e-05,-0.632916657797349,0.116,0.182,0.636860061919942,"HAX1","Pvalb"
1.87292283570157e-05,-0.274127564303829,0.663,0.721,0.640108837557726,"CUL3","Pvalb"
1.8872003288112e-05,-1.04881631610718,0.123,0.188,0.644988456377804,"AL583808.1","Pvalb"
1.89040497326678e-05,-0.411726990474279,0.37,0.461,0.646083707713389,"TBC1D24","Pvalb"
1.91422539356923e-05,-0.511790713749031,0.184,0.261,0.654224812760154,"PTRH2","Pvalb"
1.9234592558292e-05,-0.493690892075079,0.241,0.323,0.657380669864747,"ERMARD","Pvalb"
1.98091867242359e-05,-0.361542013306802,0.384,0.465,0.677018574674212,"FTL","Pvalb"
2.0329042247501e-05,-0.741264095315303,0.146,0.217,0.694785676892842,"AC077690.1","Pvalb"
2.06081978146588e-05,-0.731891158360088,0.094,0.157,0.704326376711595,"AP002748.6","Pvalb"
2.08950742747171e-05,-0.294123110050411,0.462,0.553,0.714130953487006,"CCNC","Pvalb"
2.1543957052983e-05,-0.250534331136161,0.58,0.662,0.736307820199801,"NAE1","Pvalb"
2.15474150565895e-05,-0.284214000033079,0.421,0.511,0.73642600438906,"SELENOT","Pvalb"
2.16625065336857e-05,0.83171260745832,0.193,0.128,0.740359485801776,"PELI2","Pvalb"
2.17506573302783e-05,-0.511921227014022,0.281,0.358,0.743372215576923,"CCT6A","Pvalb"
2.20977761642918e-05,-0.49482921302817,0.152,0.222,0.755235695967,"GABARAP","Pvalb"
2.24738341122839e-05,0.260883072592737,0.776,0.739,0.768088228455525,"KIF3C","Pvalb"
2.26863849444994e-05,-0.34788345473984,0.229,0.317,0.775352578248156,"MSRB2","Pvalb"
2.29728579296318e-05,-0.847904398343647,0.113,0.176,0.785143365461027,"SPDYE3","Pvalb"
2.30558265752847e-05,-0.68793869475091,0.077,0.134,0.787978984863505,"AC026704.1","Pvalb"
2.32291934346459e-05,-0.7726103177721,0.058,0.111,0.793904144015891,"SLC6A1-AS1","Pvalb"
2.36105909899364e-05,-0.344148733889307,0.381,0.475,0.806939168263058,"AP3M2","Pvalb"
2.37161608794065e-05,-0.274033182632752,0.449,0.545,0.810547230375476,"ATP5MC2","Pvalb"
2.37209729406387e-05,-0.301053939022521,0.498,0.595,0.81071169219221,"SGO1-AS1","Pvalb"
2.38073415980342e-05,-0.420879649214055,0.268,0.347,0.813663513796015,"RPLP1","Pvalb"
2.38087187712906e-05,-0.278574460745157,0.617,0.698,0.8137105814464,"ERO1B","Pvalb"
2.3862399077192e-05,-0.641110249821824,0.223,0.302,0.815545213261191,"ELOC","Pvalb"
2.39200352944184e-05,-0.65831425962685,0.15,0.223,0.817515046257339,"GNL3","Pvalb"
2.39806092418605e-05,-0.482271240932305,0.306,0.395,0.819585282059067,"SLC7A2","Pvalb"
2.46407341723552e-05,-0.493027373088959,0.065,0.119,0.842146371808584,"NDUFB11","Pvalb"
2.48239777237752e-05,-0.920136510483947,0.158,0.226,0.848409086665466,"MKRN2OS","Pvalb"
2.56783659760567e-05,-0.542604603781078,0.126,0.196,0.877609513963688,"ANTKMT","Pvalb"
2.59241654404515e-05,-1.18065001030893,0.057,0.107,0.886010202258312,"AL022238.2","Pvalb"
2.62519996811937e-05,-0.34540444693746,0.325,0.412,0.897214593104158,"SLC25A4","Pvalb"
2.62776460166799e-05,-1.03545837356715,0.051,0.1,0.89809110791207,"AC079226.2","Pvalb"
2.63821541448376e-05,-0.630726234019507,0.207,0.282,0.901662882208116,"RPL8","Pvalb"
2.64956847887392e-05,-0.777456362907746,0.096,0.157,0.90554301902474,"AC016642.1","Pvalb"
2.67312036517705e-05,-0.44219801431466,0.281,0.366,0.913592347206562,"SNU13","Pvalb"
2.68450929823551e-05,-0.25766600915561,0.623,0.696,0.917484742857949,"TMEM165","Pvalb"
2.72747647766255e-05,-0.641608620047094,0.093,0.155,0.93216963577073,"LINC02340","Pvalb"
2.73067197839238e-05,0.975398477234656,0.118,0.067,0.933261762055165,"C5orf63","Pvalb"
2.73413393188815e-05,-0.406843244527244,0.444,0.523,0.934444953901414,"TMEM62","Pvalb"
2.77167815889928e-05,-0.515792088325161,0.222,0.301,0.947276444367007,"AC019197.1","Pvalb"
2.8935955756472e-05,0.250137353914086,0.85,0.819,0.988944159888944,"PATJ","Pvalb"
2.89952882278758e-05,-0.337244060798702,0.136,0.207,0.99097196576411,"TMCO4","Pvalb"
2.90452446686836e-05,-0.255341059356559,0.353,0.441,0.9926793270416,"RPL14","Pvalb"
2.98650690365848e-05,-0.272432868319472,0.434,0.533,1,"GANC","Pvalb"
2.99820227873262e-05,-0.31374880249391,0.337,0.428,1,"CDC37L1","Pvalb"
3.00637681947302e-05,-0.412365168370147,0.197,0.27,1,"PJVK","Pvalb"
3.08886763157848e-05,-0.292445241460169,0.494,0.58,1,"NUP133","Pvalb"
3.14845475348976e-05,-0.776653997062818,0.1,0.162,1,"UQCRQ","Pvalb"
3.19882001439911e-05,-0.263032011232907,0.232,0.317,1,"RPS19","Pvalb"
3.37299444624029e-05,-0.420705845711353,0.193,0.269,1,"SLC8A1-AS1","Pvalb"
3.42518944460734e-05,-0.408177127205971,0.155,0.23,1,"CIP2A","Pvalb"
3.42846839129434e-05,-0.495080092555685,0.279,0.362,1,"WBP2NL","Pvalb"
3.45765142082454e-05,-0.791528732949816,0.139,0.206,1,"AL136114.1","Pvalb"
3.47770255736172e-05,-0.386230678831734,0.206,0.283,1,"SYNC","Pvalb"
3.57858227579828e-05,-0.303051735921676,0.582,0.659,1,"AC107223.1","Pvalb"
3.58765851715235e-05,-0.960363329004999,0.083,0.14,1,"AL596218.1","Pvalb"
3.60396428790372e-05,-0.464391217422664,0.347,0.43,1,"BEX4","Pvalb"
3.62946248033207e-05,-0.58148538364624,0.192,0.267,1,"HMGN5","Pvalb"
3.67529029421451e-05,-0.300781200209457,0.524,0.603,1,"LINC01578","Pvalb"
3.73765869314791e-05,-0.274840506653445,0.558,0.64,1,"DDHD2","Pvalb"
3.76104114971521e-05,-0.470002975472279,0.332,0.415,1,"C18orf32","Pvalb"
3.83754999832982e-05,-0.370894197083593,0.228,0.312,1,"USP3-AS1","Pvalb"
3.86409216233276e-05,0.326756470698656,0.684,0.639,1,"IGSF21","Pvalb"
3.88021144374533e-05,-0.496968774114142,0.273,0.349,1,"AC135782.1","Pvalb"
3.88378378076666e-05,-0.413105294095404,0.392,0.476,1,"STX3","Pvalb"
3.97162792334015e-05,-0.266569086954159,0.372,0.461,1,"CHD4","Pvalb"
4.10265543644069e-05,-0.391704293001863,0.222,0.294,1,"ATP5MC1","Pvalb"
4.1045241155973e-05,-0.611754695066549,0.176,0.252,1,"CPOX","Pvalb"
4.13579213927725e-05,-0.364310670135729,0.472,0.547,1,"SUPV3L1","Pvalb"
4.3101140611011e-05,-0.268429685425029,0.341,0.426,1,"RPL6","Pvalb"
4.33848164620376e-05,0.261108388969039,0.898,0.887,1,"DLGAP4","Pvalb"
4.36630409536213e-05,-0.608114940706515,0.101,0.161,1,"ZNF213","Pvalb"
4.47782330991834e-05,-0.286667639913565,0.541,0.601,1,"ZNF540","Pvalb"
4.48997913393984e-05,-0.381380773800662,0.379,0.465,1,"RIPOR2","Pvalb"
4.50565692381079e-05,-0.659657239140838,0.123,0.187,1,"AL359317.2","Pvalb"
4.51827336884066e-05,-0.621824578865388,0.155,0.225,1,"CCDC65","Pvalb"
4.56730638496419e-05,-0.479487247816686,0.305,0.387,1,"NDEL1","Pvalb"
4.60024348374541e-05,-0.597055093360752,0.147,0.215,1,"AC058791.1","Pvalb"
4.61325997351819e-05,-0.55414661367267,0.19,0.262,1,"C12orf40","Pvalb"
4.6151322078887e-05,-0.687584815772317,0.104,0.163,1,"ATP1A1-AS1","Pvalb"
4.62003184865379e-05,-0.427497887541663,0.26,0.334,1,"POLR3F","Pvalb"
4.80138800336392e-05,-0.609419529484286,0.13,0.196,1,"MKRN3","Pvalb"
4.86855230859582e-05,-0.529574557134197,0.215,0.289,1,"EMB","Pvalb"
4.96552145431426e-05,-0.26225729355361,0.479,0.566,1,"PIP4P2","Pvalb"
4.97053177424266e-05,-0.527524220997693,0.121,0.187,1,"MX1","Pvalb"
5.03218794902556e-05,-0.371387999408163,0.405,0.496,1,"GTPBP10","Pvalb"
5.04071936470661e-05,-0.368546055951532,0.304,0.381,1,"CIAPIN1","Pvalb"
5.06693730721722e-05,-0.344055629796356,0.37,0.459,1,"DEK","Pvalb"
5.1351855490736e-05,-0.335475781857754,0.315,0.396,1,"UFL1","Pvalb"
5.15487435454875e-05,-0.458468195265452,0.33,0.405,1,"GTF2H2","Pvalb"
5.16233166610826e-05,-0.354083199308418,0.43,0.502,1,"SARS","Pvalb"
5.1735638760659e-05,-0.570635477722503,0.18,0.252,1,"ABHD14A","Pvalb"
5.17941134264487e-05,-0.390290225271035,0.365,0.45,1,"UROS","Pvalb"
5.18919980593085e-05,-0.463230473814602,0.325,0.397,1,"COX4I1","Pvalb"
5.2237343348776e-05,-0.480926704656371,0.269,0.35,1,"SET","Pvalb"
5.27789910635746e-05,-0.381371896207431,0.248,0.328,1,"GABARAPL2","Pvalb"
5.2952890330613e-05,-0.319810726916495,0.313,0.404,1,"COX16","Pvalb"
5.31734841173937e-05,-0.546293943337422,0.143,0.211,1,"RPS21","Pvalb"
5.33945186230325e-05,-0.273996836726547,0.391,0.478,1,"PDCD5","Pvalb"
5.3879809972122e-05,-0.282261652113244,0.298,0.387,1,"LGI2","Pvalb"
5.39009128915059e-05,-0.485045107633242,0.294,0.369,1,"PSMC2","Pvalb"
5.50091844212933e-05,-0.597781429094478,0.122,0.187,1,"PDE6B","Pvalb"
5.55205700721023e-05,-0.542156085694124,0.288,0.366,1,"TRMT10B","Pvalb"
5.63800901850235e-05,0.299301198982259,0.894,0.881,1,"BMERB1","Pvalb"
5.67391186768022e-05,-0.335811809066609,0.278,0.366,1,"BPHL","Pvalb"
5.83962845056951e-05,-0.258574914040121,0.326,0.413,1,"HIKESHI","Pvalb"
5.88104065235959e-05,-0.38866475073279,0.279,0.358,1,"ZSCAN18","Pvalb"
5.89445731163783e-05,-0.302012979025369,0.446,0.531,1,"PSMB7","Pvalb"
6.15228985039331e-05,-0.29111628296377,0.532,0.617,1,"PPWD1","Pvalb"
6.15342980472867e-05,-0.29574503094857,0.498,0.571,1,"RPL37","Pvalb"
6.4260931492875e-05,-0.419495315994309,0.268,0.347,1,"IFFO1","Pvalb"
6.46109650032023e-05,-0.293746330132098,0.37,0.457,1,"INPP1","Pvalb"
6.51957940649785e-05,-0.389444037391816,0.371,0.457,1,"RPL28","Pvalb"
6.57027682797822e-05,-0.437347536060079,0.341,0.413,1,"ATP6AP2","Pvalb"
6.78801634705484e-05,-1.0629228873787,0.061,0.109,1,"FSD2","Pvalb"
6.85446504289001e-05,-0.298667969962193,0.51,0.597,1,"PRMT7","Pvalb"
6.95932682739235e-05,-0.948705070538691,0.074,0.126,1,"AC110296.1","Pvalb"
6.96078897829418e-05,-0.300992217673205,0.44,0.524,1,"ARL6IP5","Pvalb"
7.03253003783524e-05,-0.519444518074494,0.195,0.264,1,"RORA-AS1","Pvalb"
7.07466221860358e-05,0.272662674117276,0.775,0.757,1,"NRXN2","Pvalb"
7.12871264525959e-05,-0.288100862631263,0.435,0.508,1,"CNPY2","Pvalb"
7.13597911675371e-05,-0.699233421666426,0.137,0.201,1,"FAU","Pvalb"
7.17540569494351e-05,-0.705425718408886,0.199,0.272,1,"ATP5F1E","Pvalb"
7.35399130799848e-05,-0.899905549982485,0.087,0.142,1,"DRAP1","Pvalb"
7.3915985676246e-05,-0.374758684060955,0.36,0.438,1,"TRUB1","Pvalb"
7.39540164118561e-05,-0.299978472377592,0.342,0.432,1,"DUSP16","Pvalb"
7.40651981803149e-05,0.279913972833625,0.76,0.722,1,"RTN4RL1","Pvalb"
7.43685208664875e-05,-0.476064024829061,0.226,0.297,1,"UQCR10","Pvalb"
7.48831922398516e-05,-0.402058877544062,0.133,0.198,1,"HHIP","Pvalb"
7.54072174714851e-05,-0.81668315806737,0.122,0.182,1,"LINC01376","Pvalb"
7.5847208670496e-05,-0.402538553895947,0.352,0.431,1,"NDUFA12","Pvalb"
7.62286201811329e-05,0.266967662804049,0.762,0.725,1,"CACNA2D2","Pvalb"
7.62323457836515e-05,-0.41155051909509,0.223,0.297,1,"ATP8B4","Pvalb"
7.68879534497035e-05,-0.425898399382569,0.337,0.421,1,"HS1BP3","Pvalb"
7.73714904800271e-05,-1.1580237944541,0.054,0.101,1,"ARF5","Pvalb"
7.79285280893855e-05,-1.20061752526922,0.079,0.13,1,"AL133480.1","Pvalb"
7.88678340210659e-05,-0.625956293571895,0.07,0.122,1,"LINC00624","Pvalb"
7.90055480949634e-05,-0.354162706836848,0.131,0.196,1,"AC004797.1","Pvalb"
7.92406127006003e-05,-0.255740854843827,0.534,0.619,1,"RNMT","Pvalb"
7.97245863983835e-05,-0.399277646170948,0.328,0.404,1,"UTY","Pvalb"
7.99143836752381e-05,-0.901603444957726,0.077,0.129,1,"AC018797.3","Pvalb"
8.05316627984384e-05,-0.907215248486747,0.066,0.116,1,"CIART","Pvalb"
8.12429117679168e-05,-0.394087833579511,0.186,0.258,1,"RND3","Pvalb"
8.21014166061799e-05,-0.312396141518096,0.35,0.435,1,"TRIM4","Pvalb"
8.29632422694454e-05,-0.334321685492095,0.301,0.38,1,"MCCC2","Pvalb"
8.34650381144812e-05,0.314184031254837,0.798,0.769,1,"NEAT1","Pvalb"
8.4575452522171e-05,-0.342386756293744,0.464,0.549,1,"COPS2","Pvalb"
8.46364709436598e-05,-0.879205878051328,0.073,0.124,1,"AC104365.1","Pvalb"
8.48973325475994e-05,-0.961931359306279,0.098,0.155,1,"AC009264.1","Pvalb"
8.49606378192898e-05,-0.378997127209087,0.334,0.414,1,"PAQR3","Pvalb"
8.52675345159586e-05,-0.556194885502895,0.252,0.326,1,"FGD5-AS1","Pvalb"
8.5548253842857e-05,-1.10474770627353,0.079,0.131,1,"DOCK6","Pvalb"
8.55631668944372e-05,-0.338751399650767,0.358,0.44,1,"RPAIN","Pvalb"
